id_aluno,idade_aluno_2020,fase_2020,turma_2020,ponto_virada_2020,pedra_2020,ian_2020,ida_2020,ieg_2020,iaa_2020,ips_2020,ipp_2020,ipv_2020,inde_2020,instituicao_ensino_aluno_2020,anos_pm_2020,inde_conceito_2020,destaque_ieg_2020,destaque_ida_2020,destaque_ipv_2020
pm-154,10,1,M,Não,Quartzo,5.0,0.0,7.1,8.500020000000001,7.5,7.8125,7.916665,5.8845849999999995,Escola Pública,1,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-156,12,2,J,Não,Ágata,5.0,5.0,8.9,7.9166799999999995,7.5,6.666666666666667,8.11111,7.1105566666666675,Rede Decisão/União,2,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-157,10,1,H,Não,Ágata,5.0,6.75,6.4,9.500020000000001,7.5,7.916666666666668,7.777776666666667,7.177224000000001,Escola Pública,1,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-158,14,3,E,Não,Quartzo,5.0,5.0,5.9,9.16668,3.75,7.708333333333334,6.611103333333333,6.064722,Escola Pública,2,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-160,10,1,H,Não,Quartzo,5.0,0.0,2.3,8.000020000000001,5.0,7.291666666666667,7.444443333333333,4.478057333333334,Escola Pública,2,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-161,18,8,A,,Ametista,10.0,9.0,10.0,7.91667,7.5,0.0,0.0,8.891667,Estácio,4,B,Seu destaque em 2020: O seu bom engajamento nas ações de voluntariado.,Seu destaque em 2020: As suas boas notas na Faculdade.,
pm-162,10,1,B,Não,Ametista,5.0,8.5,8.8,8.500020000000001,7.5,8.4375,7.75,7.953752000000001,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-163,12,1,G,Não,Ágata,5.0,6.25,8.2,7.50002,5.0,2.5,7.75,6.440002,Escola Pública,3,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-164,10,1,D,Não,Ametista,5.0,7.5,8.7,9.500020000000001,7.5,7.1875,7.75,7.708752,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-165,11,0,G,Não,Ametista,5.0,10.0,10.0,9.000020000000001,7.5,7.8125,7.5,8.431252,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-168,11,1,J,Não,Ametista,5.0,8.5,8.8,10.000020000000001,7.5,7.5,8.11111,8.082224,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-169,8,0,E,Não,Ametista,10.0,10.0,10.0,9.000020000000001,5.0,2.5,5.749995,7.800001000000001,Escola Pública,0,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-173,16,5,G,Não,Quartzo,5.0,2.8333333333333335,0.9,7.91667,3.125,5.625,4.1250025,3.7383341666666663,Escola Pública,4,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-174,15,5,X,,Ametista,10.0,7.2,10.0,9.16668,5.625,0.0,0.0,7.921668,Einstein,3,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-183,11,0,E,Não,Ametista,5.0,10.0,10.0,9.000020000000001,8.125,2.5,7.000005,7.862503,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-184,9,1,H,Não,Ametista,10.0,7.5,8.3,10.000020000000001,7.5,7.916666666666668,7.777776666666667,8.257224,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-186,16,3,J,Não,Ágata,2.5,5.666666666666667,5.8,8.75001,7.5,8.125,6.66666,6.314166333333334,Escola Pública,0,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-187,10,2,G,Não,Ágata,10.0,0.0,8.0,8.500020000000001,7.5,7.916666666666667,7.111106666666665,6.41389,Escola Pública,0,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-188,13,3,C,Sim,Ametista,10.0,9.0,4.7,7.08333,7.5,8.125,8.66667,7.744167,Escola Pública,2,B,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-189,10,1,C,Não,Ágata,5.0,8.0,8.3,8.000020000000001,5.0,7.291666666666667,7.333333333333333,7.2558353333333345,Escola Pública,0,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-190,17,7,B,Sim,Topázio,10.0,7.666666666666667,9.2,8.33334,6.875,9.0625,9.666670000000002,8.733751333333334,Rede Decisão/União,3,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-192,11,1,H,Não,Quartzo,5.0,0.0,5.1,7.4166799999999995,5.0,6.041666666666666,7.444443333333333,4.854723333333333,Escola Pública,2,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-193,13,3,F,Sim,Topázio,10.0,7.0,9.8,10.000020000000001,5.0,8.125,9.333333333333332,8.539168666666667,Escola Pública,4,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-194,17,6,A,Não,Ágata,5.0,6.333333333333333,8.3,8.33334,6.875,7.65625,7.04167,7.1214596666666665,Rede Decisão/União,3,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-197,12,3,F,Não,Topázio,10.0,8.666666666666666,9.6,8.33334,7.5,8.958333333333332,8.5,8.832500666666666,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-198,16,6,A,Não,Quartzo,10.0,4.5,6.1,0.0,5.625,5.78125,6.291665,5.518958,Escola Pública,3,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-199,14,3,C,Não,Ágata,5.0,7.666666666666667,4.8,6.25,7.5,8.125,7.388886666666666,6.658610666666666,Escola Pública,1,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-200,13,4,F,Não,Ametista,10.0,5.666666666666667,5.8,7.91667,7.5,8.125,8.5416725,7.355834833333334,Escola Pública,4,B,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-201,14,3,L,Não,Ametista,5.0,8.0,9.4,7.08333,7.5,7.96875,7.4166675,7.718541500000001,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-202,12,2,R,Não,Quartzo,5.0,0.0,2.9,0.0,6.875,6.458333333333334,6.833326666666666,3.7799986666666667,Escola Pública,2,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-206,16,6,B,Não,Quartzo,10.0,2.0,4.3,0.0,7.5,7.8125,7.1249975,5.2162495,Escola Pública,2,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-208,11,2,D,Não,Ametista,10.0,5.0,9.4,9.000020000000001,7.5,8.125,7.5,7.8425020000000005,Escola Pública,0,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-209,9,0,H,Sim,Topázio,5.0,10.0,10.0,9.500020000000001,6.25,10.0,10.00001,9.075004,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-210,13,5,B,Não,Ametista,10.0,5.666666666666667,9.1,10.000020000000001,7.5,8.541666666666666,8.277783333333332,8.213058666666669,Rede Decisão/União,3,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-212,8,0,H,Não,Ágata,10.0,7.0,10.0,7.4166799999999995,4.375,2.5,2.5833399999999997,6.345836,Escola Pública,1,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-213,12,2,P,Não,Ametista,5.0,9.0,9.7,9.000020000000001,5.0,8.749999999999998,7.833336666666668,8.081669333333334,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-215,9,1,A,Não,Topázio,10.0,10.0,9.3,9.500020000000001,7.5,7.8125,7.666665,8.874585000000002,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-216,18,8,A,,Quartzo,10.0,7.4,0.0,8.75001,5.625,0.0,0.0,5.960001,UNISA,1,D,Ponto a melhorar em 2021: Melhorar o seu engajamento nas ações de voluntariado.,Ponto a melhorar em 2021: As suas notas na Faculdade.,
pm-217,9,1,B,Sim,Topázio,10.0,9.5,9.4,8.000020000000001,7.5,8.125,9.000005,8.942503,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-219,11,2,M,Não,Ametista,10.0,5.0,7.9,9.500020000000001,8.75,8.4375,7.916665,7.832084999999999,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-222,8,1,F,Não,Topázio,10.0,9.5,7.8,9.000020000000001,7.5,7.1875,8.25,8.478752,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-223,10,1,E,Não,Ágata,5.0,5.0,5.2,9.000020000000001,6.875,8.541666666666668,8.055556666666668,6.59278,Escola Pública,1,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-225,14,4,B,Não,Topázio,10.0,8.333333333333334,9.7,9.58335,7.5,8.749999999999998,8.277783333333334,8.845558333333333,Escola Pública,4,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-226,11,2,G,Não,Ametista,10.0,7.5,7.4,8.500020000000001,5.625,8.125,8.222223333333332,7.849446666666667,Rede Decisão/União,2,B,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-227,15,3,L,Não,Quartzo,5.0,6.333333333333333,3.0,8.75001,7.5,7.8125,6.0416625,5.981250166666666,Escola Pública,0,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-229,10,1,H,Não,Quartzo,5.0,0.0,7.8,7.33334,7.5,7.916666666666668,7.777776666666667,5.890556,Escola Pública,1,D,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-230,14,3,G,Não,Quartzo,5.0,2.3333333333333335,6.1,8.75001,4.375,5.833333333333333,4.611106666666667,5.0047223333333335,Rede Decisão/União,4,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-231,16,6,C,Não,Quartzo,10.0,4.333333333333333,3.7,8.33334,5.0,7.03125,6.5833325,5.9597921666666664,Escola Pública,1,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-235,12,3,B,Não,Ametista,10.0,7.666666666666667,9.0,8.333350000000001,7.5,7.5,7.2916675,8.125001833333334,Rede Decisão/União,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-238,13,2,H,Não,Ágata,5.0,4.0,8.4,9.000020000000001,5.0,5.625,7.75,6.492502,Escola Pública,1,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-241,11,1,G,Não,Ametista,5.0,9.5,8.8,9.000020000000001,6.25,2.5,6.75,7.285002,Escola Pública,3,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-242,11,1,G,Não,Ágata,5.0,5.5,7.4,9.000020000000001,6.25,7.1875,6.916665,6.707085000000001,Escola Pública,2,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-246,10,1,J,Não,Ametista,5.0,8.0,8.3,9.500020000000001,6.875,7.083333333333333,7.666666666666666,7.6391686666666665,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-251,9,1,N,Não,Topázio,10.0,10.0,8.9,8.500020000000001,7.5,7.291666666666667,7.333333333333333,8.575835333333334,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-259,17,7,B,Sim,Topázio,10.0,7.666666666666667,9.1,9.16668,7.5,8.75,9.2916725,8.753335833333333,Rede Decisão/União,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-261,16,3,A,Não,Ágata,2.5,6.333333333333333,8.8,9.16668,7.5,7.5,7.79167,7.251668666666667,Escola Pública,0,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-262,15,5,F,Sim,Ametista,10.0,6.666666666666667,9.2,7.91667,5.0,9.0625,9.250005,8.221251333333335,Rede Decisão/União,3,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-263,15,5,B,Não,Ametista,10.0,6.333333333333333,9.5,9.58335,6.875,8.958333333333332,8.388893333333336,8.386113666666667,Rede Decisão/União,4,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
